scope,file_name,column_name,unique_count,constant_value,min_value,max_value,variance,is_constant,is_globally_constant,read_status,error
file,LDAP-training.parquet,Subflow Fwd Packets,122,,1.0,86666.0,2234794.4502657456,False,False,ok,
file,LDAP-training.parquet,Subflow Fwd Bytes,778,,0.0,188320.0,26032032.929288432,False,False,ok,
file,LDAP-training.parquet,Subflow Bwd Packets,139,,0.0,4632.0,4349.505431622229,False,False,ok,
file,LDAP-training.parquet,Subflow Bwd Bytes,723,,0.0,8419196.0,12906569296.306156,False,False,ok,
file,LDAP-training.parquet,Init Fwd Win Bytes,507,,-1.0,65535.0,108204922.8888285,False,False,ok,
file,LDAP-training.parquet,Init Bwd Win Bytes,402,,-1.0,65535.0,70932405.7212298,False,False,ok,
file,LDAP-training.parquet,Fwd Act Data Packets,91,,0.0,2616.0,1254.513040530613,False,False,ok,
file,LDAP-training.parquet,Fwd Seg Size Min,537,,-1408237563.0,1480.0,1.4732155526642206e+16,False,False,ok,
file,LDAP-training.parquet,Active Mean,599,,0.0,8304362.0,168567111680.0,False,False,ok,
file,LDAP-training.parquet,Active Std,340,,0.0,9090875.0,81446256640.0,False,False,ok,
file,LDAP-training.parquet,Active Max,593,,0.0,25119536.0,495263449088.0,False,False,ok,
file,LDAP-training.parquet,Active Min,570,,0.0,8304362.0,122391887872.0,False,False,ok,
file,LDAP-training.parquet,Idle Mean,615,,0.0,103111632.0,94379154866176.0,False,False,ok,
file,LDAP-training.parquet,Idle Std,347,,0.0,34511324.0,2007664033792.0,False,False,ok,
file,LDAP-training.parquet,Idle Max,608,,0.0,103111632.0,102695495008256.0,False,False,ok,
file,LDAP-training.parquet,Idle Min,610,,0.0,103111632.0,89290566533120.0,False,False,ok,
file,MSSQL-testing.parquet,Protocol,3,,0.0,17.0,15.710162850357,False,False,ok,
file,MSSQL-testing.parquet,Flow Duration,1373,,1.0,119169062.0,93421535028741.36,False,False,ok,
file,MSSQL-testing.parquet,Total Fwd Packets,58,,1.0,536.0,74.312842469205,False,False,ok,
file,MSSQL-testing.parquet,Total Backward Packets,66,,0.0,735.0,119.225638816039,False,False,ok,
file,MSSQL-testing.parquet,Fwd Packets Length Total,580,,0.0,69310.0,2102483.25,False,False,ok,
file,MSSQL-testing.parquet,Bwd Packets Length Total,281,,0.0,1310102.0,247164144.0,False,False,ok,
file,MSSQL-testing.parquet,Fwd Packet Length Max,507,,0.0,3421.0,111901.625,False,False,ok,
file,MSSQL-testing.parquet,Fwd Packet Length Min,407,,0.0,1472.0,103065.203125,False,False,ok,
file,MSSQL-testing.parquet,Fwd Packet Length Mean,607,,0.0,1472.0,99462.859375,False,False,ok,
file,MSSQL-testing.parquet,Fwd Packet Length Std,211,,0.0,1101.5657958984375,3508.777587890625,False,False,ok,
file,MSSQL-testing.parquet,Bwd Packet Length Max,170,,0.0,3500.0,144985.5,False,False,ok,
file,MSSQL-testing.parquet,Bwd Packet Length Min,109,,0.0,1460.0,1223.240844726562,False,False,ok,
file,MSSQL-testing.parquet,Bwd Packet Length Mean,303,,0.0,2085.71435546875,12988.19921875,False,False,ok,
file,MSSQL-testing.parquet,Bwd Packet Length Std,201,,0.0,1398.64404296875,13462.501953125,False,False,ok,
file,MSSQL-testing.parquet,Flow Bytes/s,2765,,0.0,2944000000.0,4.261086402175073e+17,False,False,ok,
file,MSSQL-testing.parquet,Flow Packets/s,1384,,0.0510515717617522,3000000.0,813590404294.5018,False,False,ok,
file,MSSQL-testing.parquet,Flow IAT Mean,1375,,0.5,23505642.0,261841928192.0,False,False,ok,
file,MSSQL-testing.parquet,Flow IAT Std,1439,,0.0,38456560.0,1147103346688.0,False,False,ok,
file,MSSQL-testing.parquet,Flow IAT Max,1346,,1.0,88527880.0,20930889777152.0,False,False,ok,
file,MSSQL-testing.parquet,Flow IAT Min,106,,0.0,12348234.0,52685684736.0,False,False,ok,
file,MSSQL-testing.parquet,Fwd IAT Total,732,,0.0,119169064.0,93206477799424.0,False,False,ok,
file,MSSQL-testing.parquet,Fwd IAT Mean,737,,0.0,23505642.0,419254501376.0,False,False,ok,
file,MSSQL-testing.parquet,Fwd IAT Std,682,,0.0,38456560.0,1811792789504.0,False,False,ok,
file,MSSQL-testing.parquet,Fwd IAT Max,714,,0.0,88527880.0,20886876848128.0,False,False,ok,
file,MSSQL-testing.parquet,Fwd IAT Min,64,,0.0,12348234.0,52711600128.0,False,False,ok,
file,MSSQL-testing.parquet,Bwd IAT Total,443,,0.0,119075744.0,79330512207872.0,False,False,ok,
file,MSSQL-testing.parquet,Bwd IAT Mean,458,,0.0,7921726.5,240386473984.0,False,False,ok,
file,MSSQL-testing.parquet,Bwd IAT Std,448,,0.0,20349426.0,1472904298496.0,False,False,ok,
file,MSSQL-testing.parquet,Bwd IAT Max,443,,0.0,59019888.0,18196551696384.0,False,False,ok,
file,MSSQL-testing.parquet,Bwd IAT Min,17,,0.0,52.0,11.197437286377,False,False,ok,
file,MSSQL-testing.parquet,Fwd PSH Flags,2,,0.0,1.0,0.027411694233,False,False,ok,
file,MSSQL-testing.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Fwd Header Length,422,,-2125437950.0,10768.0,3.020878055613421e+17,False,False,ok,
file,MSSQL-testing.parquet,Bwd Header Length,116,,-2125437950.0,14724.0,1.6287283360353636e+16,False,False,ok,
file,MSSQL-testing.parquet,Fwd Packets/s,1384,,0.05105157196521759,3000000.0,814291353600.0,False,False,ok,
file,MSSQL-testing.parquet,Bwd Packets/s,1125,,0.0,1000000.0,254579552.0,False,False,ok,
file,MSSQL-testing.parquet,Packet Length Min,406,,0.0,1472.0,103105.734375,False,False,ok,
file,MSSQL-testing.parquet,Packet Length Max,558,,0.0,3500.0,194910.765625,False,False,ok,
file,MSSQL-testing.parquet,Packet Length Mean,748,,0.0,1668.5714111328125,96960.765625,False,False,ok,
file,MSSQL-testing.parquet,Packet Length Std,319,,0.0,1238.5421142578125,10732.2646484375,False,False,ok,
file,MSSQL-testing.parquet,Packet Length Variance,319,,0.0,1533986.5,7508252672.0,False,False,ok,
file,MSSQL-testing.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,SYN Flag Count,2,,0.0,1.0,0.000741747644,False,False,ok,
file,MSSQL-testing.parquet,RST Flag Count,2,,0.0,1.0,0.027411694233,False,False,ok,
file,MSSQL-testing.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,ACK Flag Count,2,,0.0,1.0,0.038363576312,False,False,ok,
file,MSSQL-testing.parquet,URG Flag Count,2,,0.0,1.0,0.080530725322,False,False,ok,
file,MSSQL-testing.parquet,CWE Flag Count,2,,0.0,1.0,0.036766971472,False,False,ok,
file,MSSQL-testing.parquet,ECE Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Down/Up Ratio,8,,0.0,8.0,0.323431015015,False,False,ok,
file,MSSQL-testing.parquet,Avg Packet Size,763,,0.0,2208.0,220133.515625,False,False,ok,
file,MSSQL-testing.parquet,Avg Fwd Segment Size,607,,0.0,1472.0,99462.859375,False,False,ok,
file,MSSQL-testing.parquet,Avg Bwd Segment Size,303,,0.0,2085.71435546875,12988.19921875,False,False,ok,
file,MSSQL-testing.parquet,Fwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Fwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Fwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Bwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Bwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Bwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-testing.parquet,Subflow Fwd Packets,58,,1.0,536.0,74.312842469205,False,False,ok,
file,MSSQL-testing.parquet,Subflow Fwd Bytes,580,,0.0,69310.0,2102483.316513387,False,False,ok,
file,MSSQL-testing.parquet,Subflow Bwd Packets,66,,0.0,735.0,119.225638816039,False,False,ok,
file,MSSQL-testing.parquet,Subflow Bwd Bytes,281,,0.0,1310102.0,247164160.0108121,False,False,ok,
file,MSSQL-testing.parquet,Init Fwd Win Bytes,118,,-1.0,64240.0,78276503.77312547,False,False,ok,
file,MSSQL-testing.parquet,Init Bwd Win Bytes,118,,-1.0,63948.0,23144497.601772647,False,False,ok,
file,MSSQL-testing.parquet,Fwd Act Data Packets,35,,0.0,86.0,8.166703826496,False,False,ok,
file,MSSQL-testing.parquet,Fwd Seg Size Min,332,,-1062718975.0,1480.0,7.66572703093385e+16,False,False,ok,
file,MSSQL-testing.parquet,Active Mean,209,,0.0,9072874.0,50560118784.0,False,False,ok,
file,MSSQL-testing.parquet,Active Std,59,,0.0,2812203.25,2919537664.0,False,False,ok,
file,MSSQL-testing.parquet,Active Max,204,,0.0,10822526.0,61123264512.0,False,False,ok,
file,MSSQL-testing.parquet,Active Min,202,,0.0,8703878.0,43532763136.0,False,False,ok,
file,MSSQL-testing.parquet,Idle Mean,279,,0.0,58957592.0,19340380340224.0,False,False,ok,
file,MSSQL-testing.parquet,Idle Std,65,,0.0,42092336.0,358518784000.0,False,False,ok,
file,MSSQL-testing.parquet,Idle Max,277,,0.0,88527880.0,20768886882304.0,False,False,ok,
file,MSSQL-testing.parquet,Idle Min,278,,0.0,58957592.0,18640067887104.0,False,False,ok,
file,MSSQL-training.parquet,Protocol,3,,0.0,17.0,19.23740279267,False,False,ok,
file,MSSQL-training.parquet,Flow Duration,2141,,1.0,118926815.0,60696500372915.29,False,False,ok,
file,MSSQL-training.parquet,Total Fwd Packets,69,,1.0,8624.0,13621.316395241276,False,False,ok,
file,MSSQL-training.parquet,Total Backward Packets,79,,0.0,1425.0,326.02848311643,False,False,ok,
file,MSSQL-training.parquet,Fwd Packets Length Total,743,,0.0,86558.0,3200285.25,False,False,ok,
file,MSSQL-training.parquet,Bwd Packets Length Total,409,,0.0,2230868.0,654160576.0,False,False,ok,
file,MSSQL-training.parquet,Fwd Packet Length Max,546,,0.0,3564.0,121506.4765625,False,False,ok,
file,MSSQL-training.parquet,Fwd Packet Length Min,427,,0.0,1472.0,99036.65625,False,False,ok,
file,MSSQL-training.parquet,Fwd Packet Length Mean,781,,0.0,1472.0,93694.2890625,False,False,ok,
file,MSSQL-training.parquet,Fwd Packet Length Std,388,,0.0,1210.6600341796875,9660.1025390625,False,False,ok,
file,MSSQL-training.parquet,Bwd Packet Length Max,192,,0.0,3564.0,114524.2265625,False,False,ok,
file,MSSQL-training.parquet,Bwd Packet Length Min,103,,0.0,289.0,1091.451293945312,False,False,ok,
file,MSSQL-training.parquet,Bwd Packet Length Mean,423,,0.0,1591.796630859375,12007.98046875,False,False,ok,
file,MSSQL-training.parquet,Bwd Packet Length Std,334,,0.0,1142.68017578125,10906.6669921875,False,False,ok,
file,MSSQL-training.parquet,Flow Bytes/s,3766,,0.0,2944000000.0,4.061166626656064e+17,False,False,ok,
file,MSSQL-training.parquet,Flow Packets/s,2199,,0.1035499739875993,3000000.0,829119527125.468,False,False,ok,
file,MSSQL-training.parquet,Flow IAT Mean,2180,,0.5,11036769.0,241345265664.0,False,False,ok,
file,MSSQL-training.parquet,Flow IAT Std,2149,,0.0,23869064.0,1833332637696.0,False,False,ok,
file,MSSQL-training.parquet,Flow IAT Max,2119,,1.0,63158544.0,23087269543936.0,False,False,ok,
file,MSSQL-training.parquet,Flow IAT Min,126,,0.0,7631198.0,14243614720.0,False,False,ok,
file,MSSQL-training.parquet,Fwd IAT Total,1125,,0.0,118926816.0,60514914795520.0,False,False,ok,
file,MSSQL-training.parquet,Fwd IAT Mean,1146,,0.0,21059822.0,535229726720.0,False,False,ok,
file,MSSQL-training.parquet,Fwd IAT Std,1114,,0.0,36476624.0,2792523038720.0,False,False,ok,
file,MSSQL-training.parquet,Fwd IAT Max,1111,,0.0,63179400.0,23039026659328.0,False,False,ok,
file,MSSQL-training.parquet,Fwd IAT Min,67,,0.0,7631198.0,14231052288.0,False,False,ok,
file,MSSQL-training.parquet,Bwd IAT Total,686,,0.0,118849200.0,40833948581888.0,False,False,ok,
file,MSSQL-training.parquet,Bwd IAT Mean,696,,0.0,21059764.0,305508941824.0,False,False,ok,
file,MSSQL-training.parquet,Bwd IAT Std,680,,0.0,36476576.0,1325802192896.0,False,False,ok,
file,MSSQL-training.parquet,Bwd IAT Max,679,,0.0,63179284.0,11963898789888.0,False,False,ok,
file,MSSQL-training.parquet,Bwd IAT Min,21,,0.0,53.0,16.355449676514,False,False,ok,
file,MSSQL-training.parquet,Fwd PSH Flags,2,,0.0,1.0,0.048834589861,False,False,ok,
file,MSSQL-training.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Fwd Header Length,504,,-4250875888.0,28720.0,2.8357474339123654e+17,False,False,ok,
file,MSSQL-training.parquet,Bwd Header Length,173,,-17003494240.0,45616.0,5.629892853700271e+16,False,False,ok,
file,MSSQL-training.parquet,Fwd Packets/s,2183,,0.06329093128442764,3000000.0,829430693888.0,False,False,ok,
file,MSSQL-training.parquet,Bwd Packets/s,1913,,0.0,2000000.0,848580800.0,False,False,ok,
file,MSSQL-training.parquet,Packet Length Min,423,,0.0,1472.0,99173.7890625,False,False,ok,
file,MSSQL-training.parquet,Packet Length Max,622,,0.0,3564.0,182435.765625,False,False,ok,
file,MSSQL-training.parquet,Packet Length Mean,973,,0.0,1472.0,90643.984375,False,False,ok,
file,MSSQL-training.parquet,Packet Length Std,557,,0.0,1163.2071533203125,13020.7548828125,False,False,ok,
file,MSSQL-training.parquet,Packet Length Variance,557,,0.0,1353050.875,6576517120.0,False,False,ok,
file,MSSQL-training.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,SYN Flag Count,2,,0.0,1.0,0.001092297984,False,False,ok,
file,MSSQL-training.parquet,RST Flag Count,2,,0.0,1.0,0.048834589861,False,False,ok,
file,MSSQL-training.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,ACK Flag Count,2,,0.0,1.0,0.031984018491,False,False,ok,
file,MSSQL-training.parquet,URG Flag Count,2,,0.0,1.0,0.129209865265,False,False,ok,
file,MSSQL-training.parquet,CWE Flag Count,2,,0.0,1.0,0.033343428935,False,False,ok,
file,MSSQL-training.parquet,ECE Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Down/Up Ratio,7,,0.0,10.0,0.251209944487,False,False,ok,
file,MSSQL-training.parquet,Avg Packet Size,1005,,0.0,2208.0,206113.265625,False,False,ok,
file,MSSQL-training.parquet,Avg Fwd Segment Size,781,,0.0,1472.0,93694.2890625,False,False,ok,
file,MSSQL-training.parquet,Avg Bwd Segment Size,423,,0.0,1591.796630859375,12007.98046875,False,False,ok,
file,MSSQL-training.parquet,Fwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Fwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Fwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Bwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Bwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Bwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,MSSQL-training.parquet,Subflow Fwd Packets,69,,1.0,8624.0,13621.316395241276,False,False,ok,
file,MSSQL-training.parquet,Subflow Fwd Bytes,743,,0.0,86558.0,3200285.7435532715,False,False,ok,
file,MSSQL-training.parquet,Subflow Bwd Packets,79,,0.0,1425.0,326.02848311643,False,False,ok,
file,MSSQL-training.parquet,Subflow Bwd Bytes,409,,0.0,2230868.0,654160523.3501312,False,False,ok,
file,MSSQL-training.parquet,Init Fwd Win Bytes,341,,-1.0,64240.0,29226052.575227253,False,False,ok,
file,MSSQL-training.parquet,Init Bwd Win Bytes,245,,-1.0,65535.0,14830787.753282715,False,False,ok,
file,MSSQL-training.parquet,Fwd Act Data Packets,62,,0.0,287.0,34.513300079792,False,False,ok,
file,MSSQL-training.parquet,Fwd Seg Size Min,351,,-1408237563.0,1480.0,6.9756335823308664e+16,False,False,ok,
file,MSSQL-training.parquet,Active Mean,310,,0.0,9021699.0,38747791360.0,False,False,ok,
file,MSSQL-training.parquet,Active Std,57,,0.0,5136062.5,6332623872.0,False,False,ok,
file,MSSQL-training.parquet,Active Max,308,,0.0,9021699.0,55852224512.0,False,False,ok,
file,MSSQL-training.parquet,Active Min,299,,0.0,9021699.0,34991890432.0,False,False,ok,
file,MSSQL-training.parquet,Idle Mean,342,,0.0,63158544.0,20818742476800.0,False,False,ok,
file,MSSQL-training.parquet,Idle Std,58,,0.0,33652996.0,775095713792.0,False,False,ok,
file,MSSQL-training.parquet,Idle Max,342,,0.0,63158544.0,22997981200384.0,False,False,ok,
file,MSSQL-training.parquet,Idle Min,340,,0.0,63158544.0,19772108439552.0,False,False,ok,
file,NetBIOS-testing.parquet,Protocol,3,,0.0,17.0,31.97863582881,False,False,ok,
file,NetBIOS-testing.parquet,Flow Duration,1327,,1.0,119601921.0,391624016725994.5,False,False,ok,
file,NetBIOS-testing.parquet,Total Fwd Packets,56,,1.0,220.0,118.13981143795,False,False,ok,
file,NetBIOS-testing.parquet,Total Backward Packets,70,,0.0,290.0,159.519499861129,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Packets Length Total,348,,0.0,62242.0,11107479.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Packets Length Total,266,,0.0,240376.0,92763256.0,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Packet Length Max,279,,0.0,3129.0,128828.15625,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Packet Length Min,164,,0.0,1472.0,31707.9296875,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Packet Length Mean,370,,0.0,1472.0,33417.5390625,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Packet Length Std,212,,0.0,1233.556884765625,12188.86328125,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Packet Length Max,151,,0.0,3413.0,424637.28125,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Packet Length Min,96,,0.0,327.0,2387.877197265625,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Packet Length Mean,290,,0.0,2085.71435546875,33843.1640625,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Packet Length Std,198,,0.0,1413.379150390625,39581.85546875,False,False,ok,
file,NetBIOS-testing.parquet,Flow Bytes/s,1362,,0.0,2944000000.0,9.746195688635851e+16,False,False,ok,
file,NetBIOS-testing.parquet,Flow Packets/s,1355,,0.0800826517031698,3000000.0,496264271578.61896,False,False,ok,
file,NetBIOS-testing.parquet,Flow IAT Mean,1333,,0.5,16649465.0,1950243880960.0,False,False,ok,
file,NetBIOS-testing.parquet,Flow IAT Std,1350,,0.0,28837636.0,7659700355072.0,False,False,ok,
file,NetBIOS-testing.parquet,Flow IAT Max,1317,,1.0,58935148.0,84109686734848.0,False,False,ok,
file,NetBIOS-testing.parquet,Flow IAT Min,109,,0.0,11115652.0,74686947328.0,False,False,ok,
file,NetBIOS-testing.parquet,Fwd IAT Total,646,,0.0,119573912.0,391263434047488.0,False,False,ok,
file,NetBIOS-testing.parquet,Fwd IAT Mean,659,,0.0,16649465.0,2526989516800.0,False,False,ok,
file,NetBIOS-testing.parquet,Fwd IAT Std,627,,0.0,28837636.0,9607806189568.0,False,False,ok,
file,NetBIOS-testing.parquet,Fwd IAT Max,639,,0.0,59014964.0,84306030493696.0,False,False,ok,
file,NetBIOS-testing.parquet,Fwd IAT Min,57,,0.0,11115652.0,74861535232.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd IAT Total,389,,0.0,119573952.0,316701224730624.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd IAT Mean,397,,0.0,5817809.0,782337114112.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd IAT Std,390,,0.0,17864754.0,3743391154176.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd IAT Max,382,,0.0,58975972.0,57635025977344.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd IAT Min,14,,0.0,91.0,37.741283416748,False,False,ok,
file,NetBIOS-testing.parquet,Fwd PSH Flags,2,,0.0,1.0,0.108995530867,False,False,ok,
file,NetBIOS-testing.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Fwd Header Length,128,,-4250875900.0,4424.0,1.2134080661824702e+17,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Header Length,123,,-2125437950.0,5824.0,2.624009158331711e+16,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Packets/s,1350,,0.08008265495300293,3000000.0,496993304576.0,False,False,ok,
file,NetBIOS-testing.parquet,Bwd Packets/s,1125,,0.0,40816.328125,16206795.0,False,False,ok,
file,NetBIOS-testing.parquet,Packet Length Min,161,,0.0,1472.0,31631.943359375,False,False,ok,
file,NetBIOS-testing.parquet,Packet Length Max,307,,0.0,3413.0,449465.65625,False,False,ok,
file,NetBIOS-testing.parquet,Packet Length Mean,494,,0.0,1622.22216796875,38852.734375,False,False,ok,
file,NetBIOS-testing.parquet,Packet Length Std,309,,0.0,1314.37109375,31157.29296875,False,False,ok,
file,NetBIOS-testing.parquet,Packet Length Variance,309,,0.0,1727571.25,23186376704.0,False,False,ok,
file,NetBIOS-testing.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,SYN Flag Count,2,,0.0,1.0,0.000449236208,False,False,ok,
file,NetBIOS-testing.parquet,RST Flag Count,2,,0.0,1.0,0.108995530867,False,False,ok,
file,NetBIOS-testing.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,ACK Flag Count,2,,0.0,1.0,0.112350662795,False,False,ok,
file,NetBIOS-testing.parquet,URG Flag Count,2,,0.0,1.0,0.218403938897,False,False,ok,
file,NetBIOS-testing.parquet,CWE Flag Count,2,,0.0,1.0,0.120561747254,False,False,ok,
file,NetBIOS-testing.parquet,ECE Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Down/Up Ratio,8,,0.0,10.0,0.89358407259,False,False,ok,
file,NetBIOS-testing.parquet,Avg Packet Size,503,,0.0,2208.0,75707.0546875,False,False,ok,
file,NetBIOS-testing.parquet,Avg Fwd Segment Size,370,,0.0,1472.0,33417.5390625,False,False,ok,
file,NetBIOS-testing.parquet,Avg Bwd Segment Size,290,,0.0,2085.71435546875,33843.1640625,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Fwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Fwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Bwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Bwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Bwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-testing.parquet,Subflow Fwd Packets,56,,1.0,220.0,118.13981143795,False,False,ok,
file,NetBIOS-testing.parquet,Subflow Fwd Bytes,348,,0.0,62242.0,11107479.447765484,False,False,ok,
file,NetBIOS-testing.parquet,Subflow Bwd Packets,70,,0.0,290.0,159.519499861129,False,False,ok,
file,NetBIOS-testing.parquet,Subflow Bwd Bytes,266,,0.0,240376.0,92763257.39359656,False,False,ok,
file,NetBIOS-testing.parquet,Init Fwd Win Bytes,144,,-1.0,65535.0,179912172.69547462,False,False,ok,
file,NetBIOS-testing.parquet,Init Bwd Win Bytes,125,,-1.0,65535.0,91299428.61898327,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Act Data Packets,39,,0.0,76.0,31.92716798384,False,False,ok,
file,NetBIOS-testing.parquet,Fwd Seg Size Min,26,,-1062718975.0,1472.0,2.7709229144724544e+16,False,False,ok,
file,NetBIOS-testing.parquet,Active Mean,197,,0.0,13101141.0,276190396416.0,False,False,ok,
file,NetBIOS-testing.parquet,Active Std,131,,0.0,2828200.25,10770290688.0,False,False,ok,
file,NetBIOS-testing.parquet,Active Max,186,,0.0,13101141.0,310542368768.0,False,False,ok,
file,NetBIOS-testing.parquet,Active Min,169,,0.0,13101141.0,270639251456.0,False,False,ok,
file,NetBIOS-testing.parquet,Idle Mean,220,,0.0,58929596.0,80029459415040.0,False,False,ok,
file,NetBIOS-testing.parquet,Idle Std,146,,0.0,22966336.0,863804456960.0,False,False,ok,
file,NetBIOS-testing.parquet,Idle Max,220,,0.0,58935148.0,84222756782080.0,False,False,ok,
file,NetBIOS-testing.parquet,Idle Min,220,,0.0,58929596.0,78317118029824.0,False,False,ok,
file,NetBIOS-training.parquet,Protocol,3,,0.0,17.0,30.757647375478,False,False,ok,
file,NetBIOS-training.parquet,Flow Duration,1081,,1.0,42344267.0,84224021267026.44,False,False,ok,
file,NetBIOS-training.parquet,Total Fwd Packets,62,,1.0,438.0,559.732577840213,False,False,ok,
file,NetBIOS-training.parquet,Total Backward Packets,82,,0.0,556.0,1029.1976402932,False,False,ok,
file,NetBIOS-training.parquet,Fwd Packets Length Total,326,,0.0,78330.0,16100047.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd Packets Length Total,340,,0.0,902272.0,1351067008.0,False,False,ok,
file,NetBIOS-training.parquet,Fwd Packet Length Max,214,,0.0,3493.0,234892.484375,False,False,ok,
file,NetBIOS-training.parquet,Fwd Packet Length Min,47,,0.0,1717.0,11360.478515625,False,False,ok,
file,NetBIOS-training.parquet,Fwd Packet Length Mean,350,,0.0,1717.0,18890.63671875,False,False,ok,
file,NetBIOS-training.parquet,Fwd Packet Length Std,313,,0.0,1273.98876953125,27976.64453125,False,False,ok,
file,NetBIOS-training.parquet,Bwd Packet Length Max,172,,0.0,3413.0,731656.8125,False,False,ok,
file,NetBIOS-training.parquet,Bwd Packet Length Min,81,,0.0,327.0,1398.076049804688,False,False,ok,
file,NetBIOS-training.parquet,Bwd Packet Length Mean,358,,0.0,1850.769287109375,61992.7421875,False,False,ok,
file,NetBIOS-training.parquet,Bwd Packet Length Std,289,,0.0,1374.429443359375,65762.65625,False,False,ok,
